,Building- lat,longitude,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,building_type,number_of_stories,understory_pct_of_building_footprint,year_built,roof_shape,mwfrs,foundation_type,wall_structure,wall_substrate,wall_cladding,roof_system,roof_substrate_type,roof_cover,status,Building-long,mindist
613,30.206831,-85.819454,Wind,1,0,,Multi-Family,2.0,,2007.0,"Gable,Hip",,,Wood frame,,,"""Wood, trusses"",""Wood, rafter""",,Asphalt shingles (3-tab),1,-85.819454,36.00306059683737
614,30.20697523,-85.59575781,"Wind,Rain",2,0,,Single Family,2.0,0.0,2017.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.59575781,18.828220738176
615,30.207037,-85.600242,Wind,1,0,,Single Family,1.0,0.0,2012.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.600242,19.259063497776506
616,30.20719312,-85.59606962,"Wind,Rain",2,0,,Single Family,1.0,0.0,2017.0,Hip,"""Roof Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.59606962,18.8591513126776
617,30.207284,-85.597949,"Wind,Rain",2,0,3.0,Single Family,1.0,0.0,2013.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",,Asphalt shingles (laminated),2,-85.597949,19.04001611170825
618,30.207343,-85.641011,Unknown,0,0,0.0,Single Family,1.0,,2003.0,Gable,"""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Stucco,"""Wood, trusses""",Unknown,Asphalt shingles (laminated),0,-85.641011,23.17539325546906
619,30.20753444,-85.59925843,Wind,3,0,,Single Family,1.0,0.0,2012.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Wood Shake/Shingle","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.59925843,19.16691106255028
620,30.208323,-85.640254,Wind,0,0,0.0,Single Family,1.0,,2002.0,Gable,"""Roof Diaphragm, wood""",,Wood frame,Unknown,Stucco,"""Wood, trusses""",Unknown,Asphalt shingles (laminated),0,-85.640254,23.10668443805055
621,30.209086,-85.844228,Wind,3,0,,Religious,2.0,,1992.0,Flat,,,"""Steel, moment resisting frame""",,Corrugated steel panels,"""Steel, hot rolled""",,"""Metal, standing seam""",3,-85.844228,37.06615887944872
622,30.21304328,-85.65756228,Wind,1,0,,Single Family,2.0,0.0,2017.0,Hip,,,,,Brick,,,Asphalt shingles (3-tab),1,-85.65756228,24.793312735439507
623,30.21309253,-85.65617155,"Wind,Rain",2,0,,Single Family,1.0,0.0,2009.0,Gable/Hip Combo,,,,,Brick,,,Asphalt shingles (3-tab),2,-85.65617155,24.66021502823918
624,30.21343731,-85.59161346,"Wind,Rain",2,0,,Single Family,1.0,0.0,2018.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.59161346,18.47388676276313
625,30.21346571,-85.5911709,Wind,1,0,,Single Family,1.0,0.0,2018.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.5911709,18.431751624924484
626,30.21361666,-85.59157524,Wind,1,0,,Single Family,1.0,0.0,2018.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.59157524,18.471833255206203
627,30.21771047,-85.67414336,Wind,3,0,,Warehouse,1.0,0.0,1980.0,Gable,,Slab-on-grade,"Masonry (unreinforced),""Steel, moment resisting frame""",,Stucco,"""Steel, hot rolled"",Z purlins",,"""Metal, standing seam""",3,-85.67414336,26.417120622574878
628,30.218769,-85.883147,"Surge,Wind",1,0,,Single Family,2.0,0.0,2016.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,,,"Fiber-Cement Board,Wood Shake/Shingle","""Wood, unknown""",,"""Metal, corrugated""",1,-85.883147,39.58610162996486
629,30.22066497,-85.63925084,Wind,2,0,-1.0,Single Family,1.0,0.0,2008.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.63925084,23.104846099798863
630,30.22078955,-85.63942887,"Wind,Rain",2,0,-1.0,Single Family,1.0,0.0,2009.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.63942887,23.12323504080436
631,30.22102943,-85.63879486,Wind,2,0,-1.0,Single Family,1.0,0.0,2008.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.63879486,23.065278347611187
632,30.22111895,-85.6389159,Wind,2,0,-1.0,Single Family,1.0,0.0,2008.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.6389159,23.0778498912572
633,30.221145,-85.677853,"Wind,Wind-borne debris",2,0,-1.0,Single Family,2.0,0.0,1979.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.677853,26.802950529356213
634,30.221305,-85.68067,"Wind,Wind-borne debris",3,0,-1.0,Single Family,2.0,0.0,1986.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),3,-85.68067,27.07413929656285
635,30.22185915,-85.6430921,"Wind,Rain",3,0,2.0,Multi-Family,2.0,0.0,1993.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.6430921,23.485392497044977
636,30.22186204,-85.64224586,"Wind,Rain",2,0,,Single Family,2.0,0.0,1993.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,Wood frame,,Wood Boards,"""Wood, unknown""",,Asphalt shingles (3-tab),2,-85.64224586,23.404546620546803
637,30.22187305,-85.64288925,"Wind,Rain",3,0,-1.0,Multi-Family,2.0,0.0,1993.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.64288925,23.46616345220419
638,30.22188696,-85.64270016,"Wind,Rain",3,0,-1.0,Multi-Family,2.0,0.0,1993.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.64270016,23.448250151242
639,30.2219084,-85.64329527,"Wind,Rain",4,0,-1.0,Multi-Family,2.0,0.0,1993.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),4,-85.64329527,23.50537192435732
640,30.22230674,-85.64198937,"Tree,Wind",1,0,-1.0,Single Family,1.0,0.0,2004.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.64198937,23.38517423836722
641,30.22232992,-85.64221233,Wind,1,0,,Single Family,1.0,0.0,2004.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.64221233,23.40674872273086
642,30.223353,-85.588617,Wind,2,0,-1.0,Single Family,1.0,0.0,2013.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.588617,18.30957667850145
643,30.228209,-85.677509,"Wind,Wind-borne debris",3,0,,Single Family,1.0,0.0,1989.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Not Applicable,"Brick,Vinyl Siding (standard)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),3,-85.677509,26.849463346033392
644,30.228244,-85.872355,Wind,3,0,,Apartment,3.0,,2018.0,"Hip,Gable","""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,Wood frame,,,"""Wood, trusses""",,,3,-85.872355,40.09111018932112
645,30.228671,-85.676218,"Wind,Wind-borne debris",3,0,-1.0,Single Family,2.0,0.0,1973.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),3,-85.676218,26.73228166898812
646,30.237108,-85.622831,Wind,2,0,-1.0,Single Family,1.0,0.0,2002.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.622831,21.804653878418996
647,30.23802798,-85.92127083,Wind,1,0,,General Area,,,,,,,,,,,,,1,-85.92127083,43.19921711588912
648,30.244078,-85.629327,Wind,1,0,-1.0,Single Family,2.0,0.0,2015.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.629327,22.572601129149888
649,30.24408609,-85.6302423,Wind,1,0,,Single Family,1.0,0.0,2015.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.6302423,22.658648049195
650,30.24409565,-85.62911779,Wind,1,0,,Single Family,2.0,0.0,2016.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,above avg. gray shingle","""Wood, unknown""",Plywood/OSB,Asphalt shingles (laminated),1,-85.62911779,22.553404600436807
651,30.244104,-85.629783,Wind,1,0,-1.0,Single Family,1.0,0.0,2008.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.629783,22.615994842562987
652,30.244164,-85.631752,Wind,1,0,,Single Family,2.0,0.0,2014.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Wood Boards","""Wood, unknown""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.631752,22.802143889288505
653,30.24424945,-85.6289411,Wind,1,0,,Single Family,2.0,0.0,2016.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, unknown""",Unknown,Asphalt shingles (laminated),1,-85.6289411,22.54054446359259
654,30.24440817,-85.6290048,Wind,1,0,,Single Family,2.0,0.0,2016.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Plywood Siding","""Wood, unknown""",Unknown,Asphalt shingles (laminated),1,-85.6290048,22.550358035276044
655,30.24453735,-85.63006058,Wind,1,0,,Single Family,1.0,0.0,2015.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Unknown,Asphalt shingles (laminated),1,-85.63006058,22.652469470693745
656,30.24455068,-85.62918283,Wind,1,0,,Single Family,2.0,0.0,2016.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, unknown""",Unknown,Asphalt shingles (laminated),1,-85.62918283,22.57050567158606
657,30.2445556,-85.62940948,"Wind,Wind-borne debris,Tree,Rain",3,0,,Single Family,2.0,0.0,2016.0,Gable,,,,,"Brick,Fiber-Cement Board","""Wood, trusses""",,Asphalt shingles (3-tab),3,-85.62940948,22.591871411397587
658,30.24782905,-85.55423118,"Wind,Wind-borne debris,Rain",3,0,-1.0,Religious,1.0,0.0,1978.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Masonry (unknown),Unknown,Stucco,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",3,-85.55423118,15.7439482159684
659,30.24859077,-85.55431668,Wind,1,0,0.0,Single Family,1.0,0.0,2010.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.55431668,15.780425434226125
660,30.25515207,-85.65730378,"Tree,Wind",1,0,0.0,Single Family,1.0,0.0,2016.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, corrugated""",1,-85.65730378,25.470045709982998
661,30.25546426,-85.65273128,"Wind,Surge",1,1,-1.0,Single Family,3.0,0.0,2010.0,Hip,Unknown,Slab-on-grade,Unknown,Unknown,"Stucco,Concrete Block","""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",1,-85.65273128,25.052371861212155
662,30.2554689,-85.65239567,"Wind,Surge",1,1,-1.0,Single Family,3.0,0.0,2008.0,Complex,Unknown,Slab-on-grade,Unknown,Unknown,"Brick,Stucco","""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",1,-85.65239567,25.02124805815855
663,30.2609041,-85.52808568,Wind,2,0,0.0,Single Family,2.0,0.0,2016.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.52808568,14.046029069285352
664,30.2612128,-85.52817218,Wind,1,0,0.0,Single Family,1.0,0.0,2016.0,Hip,,Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.52817218,14.06986695402445
665,30.26123307,-85.52839581,"Wind,Rain",3,0,1.0,Single Family,2.0,0.0,2016.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.52839581,14.089762162997465
666,30.26138308,-85.52815173,Wind,1,0,0.0,Single Family,1.0,0.0,2016.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.52815173,14.07730883252982
667,30.26159854,-85.52844107,Wind,2,0,0.0,Single Family,1.0,0.0,2016.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.52844107,14.113226952955252
668,30.26167064,-85.52974429,Wind,2,0,0.0,Single Family,2.0,0.0,2017.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.52974429,14.226685837618293
669,30.2618415,-85.52812658,"Wind,Rain",3,0,1.0,Single Family,2.0,0.0,2017.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.52812658,14.09995988362529
670,30.265459,-85.647176,Wind,1,0,-1.0,Condominium (> 10 units),8.0,0.0,2001.0,Hip,Unknown,Slab-on-grade,Unknown,Unknown,Stucco,Unknown,Plywood/OSB,"""Metal, standing seam""",1,-85.647176,24.83692821209451
671,30.27235155,-85.51640499,Wind,0,0,0.0,Warehouse,1.0,0.0,2013.0,Flat,Unknown,Slab-on-grade,Unknown,Unknown,"Aluminum siding,Concrete block",Unknown,Unknown,"""Metal, standing seam""",0,-85.51640499,13.775991801904873
672,30.274226,-85.516983,Wind,3,0,-1.0,Warehouse,1.0,0.0,2013.0,Flat,"""Roof Diaphragm, steel"",""Wall Diaphragm, steel""",Slab-on-grade,"""Concrete, tilt-up""",Not Applicable,Unknown,"""Steel, joists""",Plywood/OSB,"""Metal, standing seam""",3,-85.516983,13.943373292073154
673,30.278527,-86.008754,Wind,3,0,,Service station,1.0,,,Flat,"""Roof Diaphragm, steel"",""Wall Diaphragm, steel""",Slab-on-grade,,,,"""Steel, cold formed""",None,"""Metal, corrugated""",3,-86.008754,51.517002476189305
674,30.282409,-85.631676,Wind,2,0,-1.0,Single Family,1.0,0.0,2010.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.631676,24.068085963207977
675,30.282422,-85.631124,Wind,1,0,-1.0,Single Family,1.0,0.0,2010.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.631124,24.019611671927414
676,30.282463,-85.630923,Wind,1,0,,Single Family,1.0,0.0,2007.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.630923,24.00350192407443
677,30.282466,-85.631358,Wind,2,0,-1.0,Single Family,1.0,0.0,2010.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Vinyl Siding (unknown),Stone","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.631358,24.04225224182778
678,30.28251594,-85.63184258,Wind,1,0,-1.0,Single Family,1.0,0.0,2008.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.63184258,24.087399523156783
679,30.282881,-85.631578,Wind,2,0,-1.0,Single Family,1.0,0.0,2011.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.631578,24.07937012454316
680,30.282962,-85.630904,Wind,1,0,-1.0,Single Family,1.0,0.0,2007.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.630904,24.02301539987993
681,30.283113,-85.631621,Wind,1,0,,Single Family,1.0,0.0,2011.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.631621,24.093045722814512
682,30.28367318,-85.63096616,"Wind,Rain",2,0,,Single Family,1.0,0.0,2009.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.63096616,24.058925636224775
683,30.28368186,-85.63121259,Wind,2,0,-1.0,Single Family,1.0,0.0,2010.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.63121259,24.08113018894537
684,30.283787,-85.643142,Wind,3,0,-1.0,Single Family,1.0,0.0,1968.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Fiber-Cement Board,Plywood Siding","""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",3,-85.643142,25.14630428959045
685,30.28379594,-85.6320823,Wind,2,0,-1.0,Single Family,1.0,0.0,2010.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.6320823,24.163085684615897
686,30.284056,-85.632133,Wind,2,0,-1.0,Single Family,1.0,0.0,2010.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.632133,24.178715845981863
687,30.284087,-85.631616,Wind,2,0,,Single Family,2.0,,2008.0,Gable/Hip Combo,,,Wood frame,,,,,Asphalt shingles (3-tab),2,-85.631616,24.134252236578387
688,30.28466942,-85.63161694,Wind,2,0,-1.0,Single Family,1.0,0.0,2009.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.63161694,24.159438434283786
689,30.284824,-85.631173,Wind,2,0,,Single Family,1.0,0.0,2013.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Unknown,Plywood/OSB,Asphalt shingles (laminated),2,-85.631173,24.12686826297169
690,30.284901,-85.630937,Wind,2,0,-1.0,Single Family,1.0,0.0,2007.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.631559,24.16433720208484
691,30.284901,-85.630937,Wind,2,0,-1.0,Single Family,1.0,0.0,2007.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.630937,24.10934688265399
692,30.284901,-85.631559,"Rain,Wind",3,0,-1.0,Single Family,1.0,0.0,2012.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",,Plywood/OSB,Asphalt shingles (3-tab),3,-85.631559,24.16433720208484
693,30.284901,-85.631559,"Rain,Wind",3,0,-1.0,Single Family,1.0,0.0,2012.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",,Plywood/OSB,Asphalt shingles (3-tab),3,-85.630937,24.10934688265399
694,30.285373,-85.630896,Wind,1,0,-1.0,Single Family,1.0,0.0,2014.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.630896,24.12627662627007
695,30.285542,-85.643572,"Tree,Wind",1,0,,Single Family,1.0,,1986.0,Gable,"""Roof Diaphragm, wood""",,Wood frame,Unknown,Brick,"""Wood, rafter""",Unknown,Clay tiles,1,-85.643572,25.257324639721155
696,30.286062,-85.641927,"Tree,Wind",0,0,,Single Family,1.0,,1985.0,Flat,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,,,Wood Boards,,,Asphalt shingles (3-tab),0,-85.641927,25.132910846330525
